full_text,favorite_count,retweet_count,created_at,cleaned_text,translated_text
#ILC &gt;&gt; GEGER!! ANGGOTA DENSUS DICIDUK POM TNI KARENA MENGUNTIT JAMPIDSUS!! APA YANG TERJADI DI BALIK INI? ADAKAH HUBUNGAN DENGAN KORUPSI TIMAH 300T? // TONTON SEKARANG YOUTUBE ILC https://t.co/CJ33a8I2eC https://t.co/Zw8QAs8SPB,14,7,Fri May 31 17:33:35 +0000 2024,gtgt geger anggota densu diciduk pom tni menguntit jampidsu adakah hubungan korupsi timah t tonton youtub ilc,Attorney General threatens to forcibly pick up tin corruption suspect Hendri Li
KORUPSI BUMN PT Timah = 300 T PT Antam = 130 T Grand Total = 430 T Biaya Bangun IKN 450 T ,0,0,Fri May 31 17:18:45 +0000 2024,korupsi bumn pt timah t pt antam t grand total t biaya bangun ikn t,"complete corruption of Jiwasraya, Tin, Antam, etc. so that the people believe, complete the illegitimate child of the constitution in"
Korupsi Timah | 270 T | Helena Lim | Sandra Dewi | 271 T | Gudang | BREAKING NEWS | Innalillahi | Gibran Rakabuming Raka,0,0,Fri May 31 17:18:01 +0000 2024,korupsi timah t helena lim sandra dewi t gudang break news innalillahi gibran rakabum raka,t compared to the tin corruption one
Kejagung Ancam Jemput Paksa Tersangka Kasus Korupsi Timah Hendry Lie https://t.co/aimUVa3CZd,0,0,Fri May 31 16:51:05 +0000 2024,kejagung ancam jemput paksa tersangka korupsi timah hendri li,how about tin corruption
@CNNIndonesia Kalau kasus korupsi timah gimana pak?,0,0,Fri May 31 16:49:40 +0000 2024,korupsi timah gimana,"Kartika Dewi is questioned as a witness in the alleged corruption case of tin mining management, completing the evidence for her brother-in-law Harvey Moei."
Kartika Dewi diperiksa sebagai saksi kasus dugaan korupsi pengelolaan penambangan timah buat melengkapi bukti-bukti iparnya Harvey Moeis. https://t.co/rEjKRadbbc,2,0,Fri May 31 16:35:34 +0000 2024,kartika dewi diperiksa saksi dugaan korupsi pengelolaan penambangan timah melengkapi buktibukti iparnya harvey moei,The day is not to cut the salaries of Tapera workers taking corruption like IDR trillion in tin
@KompasTV Tolong @BPJSTKinfo kasih tahu @menakertrans apa aja program yg ada di bpjstk.biar jelas kalau bahas tapera terus takutnya lupa korupsi timah,0,0,Fri May 31 16:13:56 +0000 2024,tolong kasih aja program yg bpjstkbiar baha tapera takutnya lupa korupsi timah,to cover up tin corruption
Kejagung Periksa 3 Orang Saksi Perkara Korupsi Komoditas Timah https://t.co/EuYMPYn6rn #kejagung #saksi #perkara #Korupsi #komoditas #timah,0,0,Fri May 31 15:56:06 +0000 2024,kejagung periksa orang saksi perkara korupsi komodita timah,"Jokowi comments on corruption of Taspen tin, BUMN which is making losses is busy extorting money from the people of Tapera"
@OposisiCerdas Hrs nya jgn di potong gaji perkerja tapi tapera ambil dari Korupsi spt Timah Rp.300 Trilyun,0,0,Fri May 31 15:42:58 +0000 2024,hr nya jgn potong gaji perkerja tapera ambil korupsi spt timah rp trilyun,tapera film vina indonesia likes to cover up news that the country's losses from tin corruption have increased by trillions
@StefanAntonio__ Utk menutupi korupsi timah,0,0,Fri May 31 15:41:42 +0000 2024,utk menutupi korupsi timah,gtgt commotion densu members arrested pom tni stalking jampidsu is there a connection to tin corruption t watch youtube ilc
@yonathandinata Dan belum pernah Jokowi sekalipun berkomentar tentang korupsi Timah Taspen dan BUMN yg merugi. Malah sibuk memalak rakyat lewat Tapera.,0,0,Fri May 31 15:29:38 +0000 2024,jokowi berkomentar korupsi timah taspen bumn yg merugi sibuk memalak rakyat tapera,tapera film vina indonesia likes to cover up news that the country's losses from tin corruption have increased by trillions
@ARSIPAJA ada yang lebih penting daripada tapera film vina indonesia tuh suka nutup berita yang merugikan negara seperti kasus korupsi timah yang ternyata jumlahnya bertambah jadi 300 triliun . https://t.co/Uoz5ln37gs,4,3,Fri May 31 15:26:16 +0000 2024,tapera film vina indonesia tuh suka nutup berita merugikan negara korupsi timah bertambah triliun,tapera film vina indonesia likes to cover up news that the country's losses from tin corruption have increased by trillions
@5teV3n_Pe9eL ada yang lebih penting daripada tapera film vina indonesia tuh suka nutup berita yang merugikan negara seperti kasus korupsi timah yang ternyata jumlahnya bertambah jadi 300 triliun . https://t.co/bRpWfwhZrZ,0,0,Fri May 31 15:25:02 +0000 2024,tapera film vina indonesia tuh suka nutup berita merugikan negara korupsi timah bertambah triliun,alleged gender role of retired star inisi b tin corruption exposed rocki gerung bangka island
@Mdy_Asmara1701 ada yang lebih penting daripada tapera film vina indonesia tuh suka nutup berita yang merugikan negara seperti kasus korupsi timah yang ternyata jumlahnya bertambah jadi 300 triliun . https://t.co/0vdCXrt2eI,0,0,Fri May 31 15:23:02 +0000 2024,tapera film vina indonesia tuh suka nutup berita merugikan negara korupsi timah bertambah triliun,original corruption ysl tapera bill tin broadcasting ukt drama police prosecutor oh my god bet ruarrr usuallyyaaa
Dugaan Peran Jenderal Purn Bintang 4 Inisial B dalam Korupsi Timah Dibongkar Rocky Gerung: Apakah Ini Kasus di Pulau Bangka.. https://t.co/ftPK2WvYPC,40,26,Fri May 31 15:05:46 +0000 2024,dugaan peran jender purn bintang inisi b korupsi timah dibongkar rocki gerung pulau bangka,"You're always talking about Tapera, making the tin corruption issue a problem"
aslii mulai dari Korupsi YSL TAPERA RUU penyiaran Timah UKT drama polri dan kejaksaan. yaallah banyak bet masalahnya. ruarrr biasyaaa,0,0,Fri May 31 14:57:49 +0000 2024,aslii korupsi ysl tapera ruu penyiaran timah ukt drama polri kejaksaan yaallah bet ruarrr biasyaaa,Attorney General examines witnesses in tin commodity corruption case
@ferrykoto Bacot tapera mulu lo masalahin noh korupsi timah 300 T,0,0,Fri May 31 14:53:46 +0000 2024,bacot tapera mulu lo masalahin noh korupsi timah t,Attorney General examines witnesses in tin commodity corruption case
Diduga Terlibat Korupsi Timah Praktisi Hukum: Kejagung Harus Periksa Anak Kepala BIN. Spiral korupsi. https://t.co/mn1ppJOCpM,0,0,Fri May 31 14:48:37 +0000 2024,diduga terlibat korupsi timah praktisi hukum kejagung periksa anak kepala bin spiral korupsi,"suspected of being involved in tin corruption, attorney general's legal practitioner examines son of head of corruption spiral"
@tvOneNews Nama saka di sebut yg bener yg mna sih elah Ini kasus korupsi timah 200+T sama emas ratusan ton jadi tenggelem nih,1,0,Fri May 31 14:47:24 +0000 2024,nama saka yg bener yg mna sih elah korupsi timah t ema ratusan ton tenggelem nih,"Which is the correct name for the Saka? After corruption, hundreds of tons of tin have sunk."
@KejaksaanRI Selamat dan sukses! Tapi jangan lupa untuk menuntaskan kasus korupsi timah bukan menghentikannya! @KejaksaanRI harus punya harga diri dan nyali untuk melawan intimidasi!,0,0,Fri May 31 14:45:54 +0000 2024,selamat suks lupa menuntaskan korupsi timah menghentikannya harga nyali melawan intimidasi,good luck forgetting to finish the tin corruption stop it the price of courage to fight intimidation
@denni_sauya @erickthohir Setelah korupsi timah sekarang terbongkar korupsi emas yang terjadi sejak puluhan tahun ,5,4,Fri May 31 14:40:05 +0000 2024,korupsi timah terbongkar korupsi ema puluhan,tin corruption uncovered corruption of dozens of years
Ada aja korupsi di negeri ini ya timah ya emas. Udah banyak kasus. UU tambangnya malah dikendorin. Ahelaaah.,0,0,Fri May 31 14:23:33 +0000 2024,aja korupsi negeri ya timah ya ema udah uu tambangnya dikendorin ahelaaah,"If the country is corrupt, then tin is mine, let's relax the mining law, ahhaaah"
@BosPurwa Ini baru Tambang Timah. Gimana Tambang Tembaga Nikel Besi Baja Perak Emas etc Namanya juga Indonesia kalo ga korupsi sulit kaya.. ‍️‍️,0,0,Fri May 31 14:16:26 +0000 2024,tambang timah gimana tambang tembaga nikel besi baja perak ema etc namanya indonesia kalo ga korupsi sulit kaya,which was diverted and changed the provisions of the age of tin corruption and clash between police and prosecutors Antam and hundreds of tons of fake tapera gold broadcasting bill current issue
@30imagi @ShaniBudi Nah itu dia ini yg dialihin yang mana? -MA yg ngerubah ketentuan umur -korupsi timah n clash pol vs jaksa -antam n ratusan ton emas palsu -tapera -ruu penyiaran Banyak betul current issuenya,32,8,Fri May 31 14:14:50 +0000 2024,yg dialihin ma yg ngerubah ketentuan umur korupsi timah n clash pol vs jaksa antam n ratusan ton ema palsu tapera ruu penyiaran current issuenya,"gtgt commotion, Densu members were arrested, TNI police stalked Jampidsu, is there a connection between tin corruption and watching YouTube ILC"
2. Polisi Indonesia terkorup se-Asia Tenggara itu benar. Buktinya? Ketika jenderal polisi korupsi timah dan diusut oleh Kejaksaan Agung malah Jaksa Agung yang digeruduk oleh polisi #GantungKoruptorTimah300T #GantungKoruptorTimah300T,1,0,Fri May 31 14:13:51 +0000 2024,polisi indonesia terkorup seasia tenggara buktinya jender polisi korupsi timah diusut kejaksaan agung jaksa agung digeruduk polisi,t interested in owi in my pocket t t under tin corruption t
#ILC &gt;&gt; GEGER!! ANGGOTA DENSUS DICIDUK POM TNI KARENA MENGUNTIT JAMPIDSUS!! APA YANG TERJADI DI BALIK INI? ADAKAH HUBUNGAN DENGAN KORUPSI TIMAH 300T? // TONTON SEKARANG YOUTUBE ILC https://t.co/CJ33a8I2eC https://t.co/NuRc3uUIr0,27,10,Fri May 31 14:11:49 +0000 2024,gtgt geger anggota densu diciduk pom tni menguntit jampidsu adakah hubungan korupsi timah t tonton youtub ilc,"cunning amp bengi election fraud covered up with corruption tin tin covered up ukt ukt covered up taperadan tapera resulting in a cunning decision not to be true cak nun's statement is regulated by the people, the point is disgusting, remember"
Kecil lah 32T mana tertarik pak owi. Dikantong aja ada 100T. 32T jauh dibawah korupsi timah 300T,0,0,Fri May 31 14:04:56 +0000 2024,t tertarik owi dikantong aja t t dibawah korupsi timah t,"What about tin mines, copper mines, nickel, iron, steel, silver, etc., it's called Indonesia, if there's no corruption, it's hard to get rich"
LICIK &amp; BENGIS ________________ Kecurangan pemilu ditutupi dgn korupsi timah. Timah ditutupi UKT. UKT ditutupi TAPERA......dan Tapera? Menghasilkan putusan MA......licik bukan?....dan bisa jdi akan bnr pernyataan Cak Nun akan diatur oleh rakyatnya. Ada titik muak....ingat. https://t.co/j5WYfDvCjc,2,0,Fri May 31 14:04:44 +0000 2024,licik amp bengi kecurangan pemilu ditutupi dgn korupsi timah timah ditutupi ukt ukt ditutupi taperadan tapera menghasilkan putusan malicik bukandan jdi bnr pernyataan cak nun diatur rakyatnya titik muakingat,The Attorney General's Office investigates alleged corruption in the tin trade system in the PT Timah IUP area. The Attorney General's Office examines witnesses.
Wow! Seperti setetes embun di tengah padang pasir yang tandus dan panas. Ada hakim mau mengusut kasus korupsi timah dan emas yang nilainya jumbo. Ini standar tapi saat ini langka di negeri bedebah ini #GantungKoruptorTimah300T #GantungKoruptorTimah300T,0,0,Fri May 31 14:03:13 +0000 2024,wow setet embun padang pasir tandu pana hakim mengusut korupsi timah ema nilainya jumbo standar langka negeri bedebah,"HP t is defeated by tin corruption, right? Min"
https://t.co/9OoaYvc2Us Kejagung terus mengusut terkait kasus dugaan korupsi tata niaga timah di wilayah IUP PT Timah tahun 2015-2022. Kejagung memeriksa 3 orang saksi.,0,0,Fri May 31 13:58:31 +0000 2024,kejagung mengusut terkait dugaan korupsi tata niaga timah wilayah iup pt timah kejagung memeriksa orang saksi,"news diversion covers up news of corruption competitions, ministry agencies, state officials, cronies, corruption of asabri, corruption of taspen, corruption of banso, politics, corruption of antam, corruption of tin, corruption of hajj money, covered up news of prostitution, sara and terrorism"
@innovacommunity HP 13T itu cuma kalah sma korupsi timah aja yg 270 T ya gak min @innovacommunity,2,0,Fri May 31 13:43:48 +0000 2024,hp t kalah sma korupsi timah aja yg t ya gak min,collect public money improve the level of corruption in Indonesia asabri jiwasraya corruption tinamp antam money again the question is the country's money tax deductions for the public
@Mdy_Asmara1701 Pengalihan berita untuk menutupi berita perlombaan korupsi antar instansi kementrian pejabat negara dan kroninya Akhirnya korupsi Asabri korupsi Taspen korupsi bansos politik korupsi Antam korupsi timah korupsi uang haji Mau ditutupi sama berita esek esek sara dn teroris,22,4,Fri May 31 13:40:12 +0000 2024,pengalihan berita menutupi berita perlombaan korupsi instansi kementrian pejabat negara kroninya korupsi asabri korupsi taspen korupsi banso politik korupsi antam korupsi timah korupsi uang haji ditutupi berita esek esek sara dn terori,interesting topic present friday may president joko widodo vina cirebon escorted by attorney general investigate corruption pt tin environmental damage bangka belitung imba semraut mining
@CNNIndonesia Sebelum mengumpulkan uang dari masyarakat lagi lebih baik perbaiki dulu tingkat Korupsi di Indonesia. Baru kasus Asabri Jiwasraya Korupsi Timah&amp; ANTAM sekarang mau minta uang lagi?Pertanyaanya apa negara sudah tidak punya uang lagi ? Potongan pajak ke masyarakat banyak sekali loh,0,0,Fri May 31 13:39:53 +0000 2024,mengumpulkan uang masyarakat perbaiki tingkat korupsi indonesia asabri jiwasraya korupsi timahamp antam uang lagipertanyaanya negara uang potongan pajak masyarakat loh,wow a drop of desert dew a stretcher hot judge investigates corruption tin gold its value is jumbo standard rare country of bastards
Setelah TIMAH kini Korupsi EMAS.. &amp; lagi² sosok @erickthohir yg dulu teriak AKAN MELAWAN KORUPSI kini memilih diam.. Kira² Kenapa ya..??,188,44,Fri May 31 13:32:14 +0000 2024,timah korupsi ema amp sosok yg teriak melawan korupsi memilih diam ya,vina diverts tin corruption tapera issue diverts kaesang issue great ruler of the country
Kemewahan rumah Crazy Rich Helena Lim sebelum tersangka terlibat korupsi timah 271.000.000.000.000 triliun rupiah (dan naik jadi 300.000.000.000.000 rupiah berdasarkan temuan audit BPKP 29 Mei 2024 yang disampaikan oleh Jaksa Agung ST Burhanuddin #GantungKoruptorTimah300T https://t.co/BR1C3bu4I3,23,20,Fri May 31 10:19:27 +0000 2024,kemewahan rumah crazi rich helena lim tersangka terlibat korupsi timah triliun rupiah rupiah berdasarkan temuan audit bpkp mei jaksa agung st burhanuddin,"Indonesian police are the most corrupt in Southeast Asia, the evidence is that the police's gender is involved in tin corruption, the attorney general's office is investigating the attorney general's office being raided by the police"
Topik menarik kami hadirkan Jumat 31 Mei 2024 diantaranya: 1. Presiden Joko Widodo minta kasus Vina Cirebon dikawal 2. Kejagung usut kasus korupsi PT Timah. Bagaimana kerusakan lingkungan di Bangka Belitung imbas pertambangan semraut https://t.co/5BxPbQmEiu,1,0,Fri May 31 10:08:40 +0000 2024,topik menarik hadirkan jumat mei presiden joko widodo vina cirebon dikaw kejagung usut korupsi pt timah kerusakan lingkungan bangka belitung imba pertambangan semraut,transparent police investigate vina cirebon tin corruption involving retired b again transparent copy attorney general chief of police
Kejagung Tetapkan Eks Dirjen Minerba Kementerian ESDM Tersangka Korupsi Timah https://t.co/8P509WpYUu lewat @Keuangan News,5,3,Fri May 31 10:03:44 +0000 2024,kejagung tetapkan ek dirjen minerba kementerian esdm tersangka korupsi timah new,luxury of the crazi rich house of helena lim suspect involved in trillion rupiah tin corruption based on the findings of the bpkp audit in may attorney general st burhanuddin
Kasus Vina mengalihkan kasus korupsi timah. Issue tapera mengalihkan issue kaesang. Hebat penguasa negeri ini,0,0,Fri May 31 09:59:49 +0000 2024,vina mengalihkan korupsi timah issu tapera mengalihkan issu kaesang hebat penguasa negeri,Corruption tin ema amp figure who shouts against corruption chooses to remain silent
@kompascom @jokowi minta Polri transparan usut kasus Vina Cirebon. --- Kalau kasus korupsi timah yang katanya melibatkan Jenderal Purnawirawan B lagi-lagi katanya transparan juga? Tembusan: Jaksa Agung @KejaksaanRI Kapolri @ListyoSigitP @KPK_RI @antikorupsi @TIIndonesia,0,0,Fri May 31 09:58:38 +0000 2024,polri transparan usut vina cirebon korupsi timah melibatkan jender purnawirawan b lagilagi transparan tembusan jaksa agung kapolri,"Attorney General names former director general of mineral and coal, Ministry of Energy and Mineral Resources as suspect in tin corruption"
